speed,rpm,throttle_position,coolant_temp,label
96.44765517061478,4104.3386252627,0.6696069519517035,94.9239300407552,aggressive
33.47959464292393,2593.4175733443385,0.6182620241188539,93.04569060453588,normal
3.303381064918224,808.1308714062015,0.033995545292001925,88.68384227729902,idle
95.00543938070912,3853.3321504439737,0.7995820833999648,91.26836718588916,aggressive
3.0645258435595633,705.8407760272767,0.062074264810883927,100.40900207931296,idle
88.17949567762223,4954.096165192206,0.7123398535105954,110.0,aggressive
92.37873865884983,3402.9337490002163,0.9320098944436014,84.9633592325011,aggressive
76.48453644689022,5916.7006205067855,0.8829357842899223,88.4438559562945,aggressive
-0.5594029334692342,808.5756237595724,0.05969469295937848,90.18920903962248,idle
85.17779324020222,3926.47876011318,0.5559492618699877,109.15813161398637,aggressive
-3.0598576787741694,831.6641528875911,0.049195905309272425,88.98804823891277,idle
-4.542595085309008,818.2662218516316,0.059676822500529234,91.74600862603873,idle
1.990951514252981,833.2936542123725,0.06251169187350002,90.66037046940015,idle
107.5717142238317,4944.885295999442,0.4732683020402855,91.29373125545094,aggressive
-1.5905318921059854,938.2990389283577,0.07354001273580675,84.1251961793087,idle
40.2518592464094,1370.3294367384324,0.41906883988826166,88.68275891958875,normal
36.97352163277705,1904.3839543545528,0.13110989779314458,85.40674026757901,normal
1.9684506599261238,731.7742055309138,0.02150057656369176,86.15328471433823,idle
44.16738167911656,2317.6018225748107,0.6075079888515799,87.44991800572626,normal
102.43707783422505,4301.135975913951,0.6730348547811533,101.47970546651905,aggressive
91.11359424009595,4685.302851476311,0.9379807273931646,102.13246268062929,aggressive
92.01340427451846,3505.16372260856,0.682646911624701,100.97215714489235,aggressive
34.7812534549324,1877.452294887987,0.6563287590007538,92.78845530362562,normal
70.0658485754937,4219.8666594118795,0.7551769866456194,92.49228935464744,aggressive
8.977266727320387,1692.0307365867216,0.19229123583120555,81.84362092269527,normal
43.43602596282779,2216.50756247806,0.1819201845114308,97.05466189873135,normal
-6.698318484850703,621.5738991317221,0.05087420793983968,99.33684753280045,idle
93.46997770476366,3505.6848716278605,0.6678868865595905,107.59107512845918,aggressive
74.53588079303246,3800.8581736509846,0.9953885595179348,95.96363358607633,aggressive
93.20099349517433,3236.66191363611,1.0,93.85030610477578,aggressive
97.23119266694906,4158.897145689309,0.6730460420169542,90.9056464260756,aggressive
28.444306051723856,1623.8946807085074,0.503007053441732,92.56892975456104,normal
105.84704120060441,4996.902910357142,0.6460878733706564,97.66997932274039,aggressive
23.128392721579072,2250.9501104004694,0.2552019336514782,89.02304824411488,normal
-1.3319754317314898,759.8885320766648,0.05438143125075338,89.14764654671275,idle
31.509366072642266,2159.481523675065,0.39247305951503036,95.5165094100826,normal
49.79460943082945,1695.1141707605925,0.0,84.95956844541298,normal
104.05664932813022,4038.1642890835665,0.9278702965149426,86.39571481539708,aggressive
